-0.60043,-0.66792,-0.25236,0.0010557,-0.012555
-0.60043,-0.42414,0.080615,0.0032929,-0.18216
-0.60043,-0.22562,-0.66422,0.0012712,-0.91966
-0.60043,-0.46493,0.057571,0.0019908,-0.69289
-0.0026235,0.37385,0.12556,0.76108,0.1218
-0.60039,-0.29271,-0.038919,-0.00071984,-0.061339
-0.66194,0.00012834,0.00042353,-0.43268,0.0021827
-0.11097,0.0043504,-0.00087737,0.13557,-0.0011526
