0.042419,0.0094196,0.21012,-0.0035715,0.093735,0.028873,0.16013,-0.0024932,-0.1069
0.030983,0.1437,0.31351,0.0046565,0.26898,0.029722,0.22787,-0.0027407,-0.058271
0.036744,-0.00051501,0.0024293,0.00023283,0.00045143,0.013111,0.0072398,0.016821,0.013863
0.04387,0.06647,0.26249,-0.00061391,0.22424,0.031736,0.18744,-0.0070318,-0.082492
0.058932,-0.032983,-0.19363,0.0050356,-0.13614,-0.0088966,-0.19198,-0.00179,0.015077
0.059492,-0.0077372,-0.17434,0.0024353,-0.088364,-0.017049,-0.18752,-0.0021745,0.075167
0.041923,-0.0038244,0.0072933,-0.0019127,-0.00083624,0.013966,0.009844,-0.00071252,-0.029759
0.053242,-0.0073145,0.0173,-0.00038398,6.0682e-05,-0.0071164,0.012878,0.0048667,0.089542
0.060171,-0.016155,-0.20465,0.0034886,-0.11602,-0.00012486,-0.12703,0.0026488,0.0036372
0.059947,0.011182,-0.05491,0.0009899,0.0077391,-0.0099893,-0.023831,-0.013702,0.060933
0.03735,0.040372,0.28706,-0.0027281,0.11534,0.015968,0.17621,-0.0065834,-0.053394
0.041759,0.0083389,0.2315,-0.003558,0.084017,0.036275,0.13749,-0.0084718,-0.14453
0.038806,0.054746,0.25887,-0.0021469,0.1451,0.031568,0.24394,-0.0068102,-0.079733
0.042451,0.015897,-0.099708,0.0025022,-0.0086439,0.010375,-0.042689,0.0091349,-0.017223
0.043346,-0.0068951,0.01557,0.0014486,-0.00019335,0.019097,0.013936,0.012039,-0.033611
0.056776,0.018744,-0.071813,0.00391,-0.0053865,0.010777,-0.044006,-0.013085,-0.038149
0.05415,0.0029812,-0.017831,0.00086768,0.0046903,0.015459,-0.0059595,-0.0054478,-0.0070376
0.047118,0.0015764,0.14732,0.00036411,0.068994,0.030722,0.19157,-0.0098574,-0.11635
0.027011,-0.0052231,-0.01229,-0.00065339,0.009849,0.016704,-0.0013337,-0.0015556,-0.014643
0.025895,-0.015275,0.11858,-0.0016219,0.022366,0.034967,0.07847,-0.0039415,-0.093886
0.053937,-0.0036476,-0.018167,-0.002358,0.013655,0.0060841,0.0075581,-0.014296,0.016694
0.047988,0.028519,0.19736,-0.0042157,0.17935,0.019707,0.19754,-0.008301,-0.063084
0.095819,0.0048894,-0.15728,0.0022585,-0.085149,-0.020289,-0.10725,0.0065599,0.042461
0.027498,0.13915,0.33723,0.0037055,0.19786,0.031084,0.31465,-0.0093374,-0.080972
0.042399,0.072927,0.26174,0.0015581,0.22397,0.040321,0.20847,-0.0093472,-0.13645
0.039282,-0.0033262,-0.0058387,0.00091823,0.0043169,0.032396,0.003162,0.0092431,-0.13794
0.024323,0.0017653,0.016091,-0.00069147,-0.0040578,0.015908,0.0046826,0.011917,-0.0010608
0.042397,0.075365,0.3379,0.0034503,0.15847,0.016907,0.24717,0.0024231,-0.08505
0.059854,0.0093886,-0.15696,-0.0032528,-0.054836,-0.0026189,-0.089151,0.007042,0.09178
0.060616,-0.0086627,-0.0090117,0.00080138,0.016763,0.011451,0.0077131,0.014705,-0.044217
0.059139,-0.046339,-0.31088,0.0040514,-0.15742,-0.0046063,-0.16591,0.005757,0.021557
0.053763,-0.013681,0.15637,0.0026109,0.051886,0.011005,0.079195,-0.0060616,-0.036986
0.052906,-0.010659,0.071916,-0.001191,-0.0075102,0.01013,0.021862,0.008398,-0.066123
0.038106,0.0066694,0.0019169,-0.0014912,-0.0071979,0.01868,-0.012424,0.010284,-0.02107
0.056797,0.015611,-0.10634,0.0029134,-0.024316,0.0079825,-0.0659,-0.00042703,-0.025968
0.046953,-0.0024285,0.18885,0.0010693,0.08987,0.017406,0.11136,-0.0045933,-0.038489
0.086559,0.007721,-0.020373,-0.0020355,-0.0039249,-0.01806,-0.014406,-0.006543,-0.042709
0.045554,-0.00010657,0.15876,-0.0001291,0.068249,0.02369,0.18218,-0.010731,-0.08275
0.051165,-0.0024374,-0.0048066,0.0012849,-0.00032883,0.0043694,-0.00020431,-0.040148,-0.014054
0.02965,0.15581,0.30046,-0.0053172,0.28488,0.04206,0.34611,-0.0061911,-0.12218
0.001199,0.1019,0.26836,0.0050611,0.25374,0.037249,0.24058,-0.0038745,-0.13797
