0.64406,-0.55277,0.60043,-0.44297
1.0579,-0.08531,0.77837,0.12692
0.20737,-0.48752,0.46349,-0.43683
-0.76209,0.28578,-0.57727,0.227
0.85219,0.015787,-0.046916,-0.50876
-0.085991,-0.53012,0.8782,-1.5213
0.056289,-0.010889,-0.30027,0.94986
0.4991,-0.12488,0.96711,-0.38032
-0.94344,0.23629,-0.91048,0.00595
